emp_no,first_name,last_name,birth_date
57532,Yannis,Cochrane,1954-12-31
57535,Dante,Petereit,1954-03-25
57540,Shounak,Armand,1953-06-18
57544,Gererd,Lammel,1953-09-11
57561,Mototsugu,Munos,1955-10-06
57566,Masami,Barinka,1954-08-19
57596,Shigehito,Schahn,1954-12-30
57603,Arunas,Frezza,1953-12-01
57609,Greger,Casperson,1954-09-25
57612,Raimond,Rousseau,1954-07-24
57616,Akeno,Bergere,1954-08-23
57620,Along,Kragelund,1954-11-05
57629,Gretta,Vendrig,1953-03-16
57658,Maja,Bahk,1955-03-07
57664,Gladys,England,1953-03-24
57670,Poornachandra,Perz,1954-07-04
57672,Stevo,Peltason,1953-09-13
57676,Alper,Noriega,1954-07-05
57680,Tse,Herath,1955-07-20
57689,Shuzo,Rosch,1955-04-21
57706,Kolar,Quaggetto,1954-08-12
57715,Shaibal,Chinen,1954-09-07
57716,Kristinn,Schmiedel,1954-05-17
57720,Subhankar,Hasham,1955-12-06
57740,Georgi,Osgood,1953-06-05
57749,Luisa,Conte,1955-08-26
57751,Dulce,Maksimenko,1954-05-28
57756,Kwok,Ghalwash,1953-12-16
57768,Izaskun,Talmor,1952-07-31
57769,Youpyo,Vickson,1954-01-31
57780,Martial,Androutsos,1953-04-06
57795,Magy,Tetzlaff,1953-07-27
57815,JiYoung,Munawer,1952-12-25
57821,Alejandra,Bolotov,1953-05-07
57834,Hideyuki,Demeyer,1953-07-12
57837,Aria,Murtafg,1952-02-27
57847,Moon,Kornatzky,1953-09-30
57850,Ayakannu,Kawashima,1954-06-02
57865,Kazuhiro,Demian,1955-06-24
57869,Martine,Perl,1955-03-14
57870,Yurii,Georgatos,1955-12-10
57877,Brigham,Delgrande,1954-02-05
57882,Marsal,Bressoud,1954-05-09
57883,Uma,Danlos,1954-09-23
57893,Khalid,Tasistro,1954-12-16
57898,Atilio,Pearson,1954-10-31
57915,Aral,Kermarrec,1955-09-06
57919,Eckart,Fiutem,1954-05-14
57929,Gro,Debuse,1955-01-16
57945,Tsvetan,Merlo,1953-08-30
57949,Oldrich,Pezzoli,1954-09-14
57959,Tooru,Cyre,1952-11-02
57968,Froduald,Perng,1954-02-11
57980,Shay,Matheson,1953-06-24
57983,Ranga,Iisaku,1955-11-04
57990,Haldun,Buescher,1953-08-19
57996,Zhonghua,Xiaoshan,1953-03-18
58007,Nitsan,Zlotek,1953-04-06
58010,Gennady,Broder,1952-09-28
58024,Naftaly,Berztiss,1952-12-21
58027,Yakkov,Luef,1953-05-20
58035,Jenwei,Speckmann,1952-02-05
58053,Zissis,Karunanithi,1953-01-19
58059,Behnaam,Zwicker,1952-06-06
58080,Hideyuki,Birta,1955-07-13
58087,Narain,Szilard,1952-03-31
58094,Danil,Katiyar,1954-09-15
58096,Rosine,Usdin,1952-07-18
58099,Yunming,Fortenbacher,1955-06-08
58102,Aiichiro,Erni,1955-01-09
58115,Manu,Peir,1955-04-25
58123,Zhaofang,Isard,1955-10-09
58125,Xiaoshan,Cesareni,1953-09-05
58129,Chuanyi,Schnabel,1953-02-20
58132,Zdislav,Kawashimo,1954-03-05
58136,Lidong,Tsunoo,1953-03-01
58151,Masanao,Smeets,1953-08-09
58161,Akhilish,Karner,1953-12-12
58177,Vidar,Basagni,1955-08-27
58182,Gennady,Kroft,1953-06-02
58197,Sahrah,Suri,1952-11-06
58199,Yechiam,Karnin,1954-01-31
58201,Willard,Bashian,1955-01-19
58226,Ayonca,Gill,1954-10-28
58227,Armond,Bierbaum,1953-10-02
58231,Marjo,Pauthner,1953-06-13
58238,Bartek,Farris,1954-06-01
58280,Manohar,Peris,1954-07-30
58300,Frazer,Picco,1955-01-25
58301,Gift,Lindqvist,1953-03-22
58317,Eric,Kenevan,1954-02-28
58325,Kokou,Riexinger,1953-12-26
58335,Chenye,Brodie,1955-03-15
58346,Ibibia,Lambe,1954-08-07
58352,Soenke,Hatcliff,1955-03-06
58357,Djenana,Vecchi,1952-11-07
58363,Jaideep,Caine,1953-03-05
58366,Akeel,Schnabel,1955-01-17
58377,Goo,Panienski,1952-05-20
58387,Shaz,Thebaut,1952-03-29
58388,Aemilian,Parveen,1954-07-27
58395,Hisao,Apsitis,1952-03-26
58396,Kenton,Billawala,1955-10-01
58410,Samphel,Bennis,1952-07-06
58414,Shih,Schrift,1954-10-18
58423,Wuxu,Badr,1954-07-19
58427,Guozhong,Frezza,1952-07-05
58434,Aluzio,Melton,1954-09-07
58437,Maya,Rusterholz,1955-11-16
58446,Xiaoqiang,Reghbati,1955-08-03
58457,Yuping,Delaune,1952-07-13
58458,Turgut,Koshiba,1955-04-13
58460,Mart,Wixon,1955-06-23
58462,Ronnie,Paciorek,1952-05-16
58468,Lucian,Limongiello,1953-07-25
58475,Angel,Chaudhury,1955-11-23
58499,Marjo,Pileggi,1955-08-22
58509,Anneli,Laurillard,1953-01-04
58515,Radhia,Hertweck,1952-03-12
58516,Xianlong,Knightly,1954-01-12
58518,Along,Perfilyeva,1955-06-11
58523,Prasadram,Bazelow,1952-03-08
58524,Jaideep,Sidhu,1954-01-08
58536,Tetsurou,Ullian,1955-05-24
58541,Anneli,Pouyioutas,1954-10-08
58543,Gully,Beausoleil,1953-07-11
58567,Eric,Scallan,1953-11-09
58570,Suebskul,Blokdijk,1955-05-09
58575,Pasqua,Pfau,1953-03-18
58576,Xianlong,Fraisse,1952-12-11
58580,Zhiguo,Lienhardt,1953-10-01
58590,Jayson,Roisin,1954-03-08
58593,Hatsukazu,Petersohn,1955-03-31
58608,Jenwei,Khalid,1953-01-19
58609,Behnaam,Mawatari,1953-08-21
58620,Toshimori,Rosenbaum,1955-12-15
58635,Giordano,Rabejac,1954-04-01
58636,Sandeepan,Chinal,1953-05-31
58637,Mohamadou,Peck,1952-02-23
58640,Noritoshi,Karcich,1954-10-11
58646,Froduald,Goodrum,1952-03-14
58657,Pasqua,Kaltofen,1953-03-30
58665,Mabhin,Marquardt,1952-10-25
58678,Vivian,Zwicker,1955-12-03
58689,Zengping,Ushiama,1953-08-15
58691,Narain,England,1954-05-25
58694,Kasidit,Kragelund,1952-07-03
58696,Zsolt,Ruemmler,1954-08-03
58727,Junichi,Rullman,1955-06-27
58728,Boguslaw,Parfitt,1955-03-13
58735,Krassimir,Mayerwieser,1954-01-16
58773,Geoffry,Yavatkar,1952-10-23
58787,Kristina,Erie,1954-02-07
58788,Shmuel,Anger,1953-12-21
58789,Hercules,Cochrane,1955-02-22
58790,Peternela,Zockler,1954-01-25
58797,Xiaoheng,Breugel,1952-06-26
58807,Murthy,Koshino,1954-07-14
58825,JoAnna,Swist,1952-08-26
58826,Emdad,Peral,1952-08-16
58830,Uzi,Cunliffe,1952-12-04
58835,Van,Vigier,1952-03-13
58836,Constantino,Rahimi,1953-03-07
58837,Bowen,Waleschkowski,1954-12-31
58860,Xudong,Lindenbaum,1955-06-10
58864,Tonia,Plumb,1954-01-30
58879,Cathie,Ushiama,1953-03-16
58892,Masami,Cyne,1955-10-15
58934,Bouchung,Hardjono,1954-04-11
58959,Younwoo,Gecseg,1952-05-22
58970,Yongmin,Waterhouse,1954-07-17
58973,Marke,Decleir,1955-08-24
58981,Kazuhiko,Kushner,1952-04-11
58991,Annemarie,Schaap,1952-02-12
58996,Sven,Dengi,1952-08-25
59016,Terresa,Kornyak,1954-02-18
59018,Marsal,Liesche,1952-12-25
59020,Kazunori,Reeker,1955-06-25
59029,Krassimir,Cmelik,1954-11-24
59047,Jiong,Botman,1954-05-05
59060,Pohua,Jakobus,1954-06-19
59078,Licheng,Larfeldt,1952-11-15
59087,Shakhar,Erdmenger,1955-05-20
59089,Ramya,Zirintsis,1955-07-19
59094,Adin,McDermid,1952-09-04
59107,Anneke,Constantine,1952-07-31
59109,Tesuya,Morrey,1954-03-03
59113,Lillian,Debuse,1955-02-08
59121,Quingbo,Trumbly,1955-02-16
59123,Margareta,Magalhaes,1953-12-30
59128,Jianwen,Lorho,1952-05-23
59130,Mingsen,Baja,1952-03-12
59142,Murthy,Haraldson,1954-02-21
59145,Tzu,Birch,1953-06-15
59166,Charlene,Bernardinello,1953-09-14
59176,Teiji,Suessmith,1952-12-15
59183,Kotesh,Cronau,1952-11-30
59192,Luisa,Schusler,1954-09-23
59206,Shan,Wroclawski,1953-12-15
59210,Florian,Carrera,1955-04-13
59212,Koldo,Jeong,1953-03-09
59227,Adly,Ruemmler,1954-08-03
59230,Oscar,Krichel,1954-06-25
59236,Siamak,Yurek,1952-03-26
59237,Gen,Lundstrom,1952-09-06
59242,Fun,Peak,1953-12-16
59250,Toong,Arlazarov,1955-03-24
59256,Tsvetan,Emiris,1954-06-21
59268,Berry,Besancenot,1954-06-10
59283,Stevo,Bisiani,1952-09-05
59289,Yucel,Sridhar,1954-07-18
59295,Subbu,Ducloy,1953-02-09
59309,Dannz,Sury,1952-09-12
59311,Renee,Shiratori,1954-01-14
59323,Hein,Marciano,1952-02-15
59331,Izaskun,Broder,1953-07-05
59342,Babette,Colorni,1955-06-27
59348,Jackson,Heemskerk,1955-08-12
59349,Martijn,Bail,1955-12-05
59374,Zhaofang,Bardell,1954-12-14
59379,Zsolt,Rajala,1955-09-11
59380,Zvonko,Berendt,1955-12-11
59391,Qunsheng,Plessier,1952-03-26
59395,Richard,Karunanithi,1952-06-10
59400,Chinya,Giaccio,1952-10-27
59409,Mechthild,Reeken,1954-11-15
59413,Huei,Albarhamtoshy,1953-09-22
59414,Yuping,Kolvik,1952-06-05
59434,Saddek,Smailagic,1955-10-19
59435,Serge,Baig,1954-05-22
59450,Goncalo,Highland,1953-02-22
59462,Lech,Bale,1952-04-07
59466,Gila,Kornatzky,1955-07-14
59468,Kendra,Narlikar,1952-03-03
59470,Ziyad,Ghelli,1952-08-13
59471,Katsuo,Hiyoshi,1953-12-08
59480,Giordano,Esteva,1954-02-08
59488,Saeko,Montresor,1952-06-11
59507,Falguni,Bala,1954-03-09
59510,Shuichi,Bouloucos,1955-02-15
59513,Xiaoheng,Rosaz,1955-06-11
59520,Babette,Montresor,1953-10-04
59530,Zhonghui,Ranon,1955-01-16
59537,Yefim,Pargaonkar,1954-01-31
59538,Constantijn,Stiles,1953-08-21
59555,Augustine,Peot,1953-02-25
59560,Shuho,Roisin,1953-09-21
59566,Vugranam,Krybus,1952-04-03
59567,Richard,Huttel,1953-10-21
59578,Pramod,Schade,1954-02-24
59581,Mani,Swab,1954-09-07
59602,Toshimo,Stamatiou,1952-06-19
59611,Wanqing,Fraisse,1954-01-13
59649,Henk,Kavanagh,1954-08-28
59659,Leandro,Munke,1953-01-11
59684,Qingxiang,Ranst,1952-06-07
59685,Yongdong,Schurmann,1955-08-07
59688,Woody,Scharstein,1952-10-22
59692,Remzi,Kabayashi,1954-11-21
59700,Arno,Leijenhorst,1953-09-03
59704,Toong,Makrucki,1953-07-02
59707,Bezalel,Tyugu,1952-04-01
59709,Syozo,Ratzlaff,1954-02-10
59723,Josyula,Gluchowski,1952-08-11
59734,Adas,Ulupinar,1952-02-25
59743,Zhenhua,Bakhtari,1954-07-15
59764,Jeane,Wroclawski,1952-03-07
59766,Ziyad,Nitsch,1955-06-05
59783,Volkmar,Raczkowsky,1955-03-16
59790,Vishv,Heering,1955-09-20
59793,Jayson,Tibblin,1952-05-07
59824,Xiaoshan,Marwedel,1952-11-04
59826,Martien,Frolund,1952-08-22
59841,Pranav,Deverell,1953-02-12
59859,Shunichi,Henseler,1953-06-18
59860,Jiang,Parfitt,1954-08-31
59864,Garnik,Wynblatt,1953-02-22
59878,Hitofumi,Gist,1953-03-22
59883,Sanjiv,Serov,1952-05-25
59891,Guttorm,Linnainmaa,1955-05-30
59898,Gao,Iwayama,1954-03-28
59899,Toong,Schueller,1955-05-06
59906,Joydip,Binding,1953-05-18
59911,Remco,Bauknecht,1955-06-26
59916,Anneli,Smeets,1952-02-18
59917,Aris,Majewski,1953-10-16
59919,Koichi,Aloia,1952-02-15
59927,Sedat,Salverda,1952-03-05
59945,Leen,Kakkad,1954-10-02
59946,Berhard,Hartvigsen,1953-03-29
59960,Rance,Daescu,1952-08-28
59961,Hausi,Poulakidas,1953-11-14
59978,Mayumi,Usdin,1954-05-20
59984,Kwangjo,Angiulli,1953-05-29
59986,Gererd,Yoshimura,1953-11-14
59999,Piyush,Spataro,1952-02-20
60013,Breannda,Schauser,1955-12-20
60022,Koichi,Dolinsky,1953-06-07
60027,Guenter,Diderrich,1953-02-05
60039,Renny,Cappelli,1954-09-17
60058,Qingxiang,Gulak,1954-03-24
60060,Anyuan,Ramamoorthy,1953-02-18
60068,Giap,Plavsic,1952-03-26
60071,Sariel,Matheson,1953-07-14
60072,Dekang,Luke,1955-01-22
60083,Bojan,Cunliffe,1954-04-15
60102,Susumu,Pehl,1953-04-26
60115,Nathalie,Murillo,1954-07-08
60124,Kagan,Sichman,1955-05-19
60133,Valeri,Shobatake,1955-03-29
60135,Theron,Tokunaga,1953-07-09
60137,Stafford,Conti,1954-09-02
60146,Dines,Clouatre,1955-04-24
60147,Boaz,Herbst,1955-08-22
60152,Uma,Bashian,1953-04-17
60158,Shim,Hofman,1952-08-08
60170,Lene,Yetim,1952-10-25
60175,Hatsukazu,Sankaranarayanan,1955-08-15
60185,Weiyi,Gruenwald,1953-02-09
60193,Sanjai,Gronowski,1953-01-20
60197,Harjit,Comellas,1953-02-28
60199,Khalid,Conia,1953-04-04
60204,Giri,Macedo,1954-11-06
60207,Koldo,Mahmud,1953-12-28
60217,Limsoon,Doering,1954-04-18
60246,Honesty,Fraisse,1953-06-16
60255,Danae,Siochi,1955-10-24
60259,Chrisa,dAstous,1954-08-23
60260,Valdiodio,Czap,1955-05-22
60263,Barun,Perng,1955-01-29
60285,Nitsan,Coorg,1953-11-20
60291,Perla,Talmor,1953-06-26
60303,Billur,Solares,1954-01-09
60343,Munenori,Leppanen,1953-09-28
60354,Shakhar,Plesums,1953-08-12
60363,Parke,Diderrich,1955-12-13
60366,Perry,Benzaken,1952-12-02
60371,Theron,Huxford,1954-05-09
60409,Falguni,Swiler,1954-11-05
60412,Dharmaraja,Ranst,1953-11-18
60414,Xuejia,Vitiello,1953-06-07
60429,Cristinel,Naumovich,1953-08-19
60436,Munehiko,Vesna,1952-11-06
60439,Weiru,Basawa,1955-12-13
60442,Kwangsub,Hellwagner,1952-12-08
60453,Larisa,Gammage,1953-12-17
60463,Sanjiv,Dredge,1955-07-26
60465,Nalini,Gischer,1953-05-30
60469,Angel,Kampfer,1954-12-29
60475,Wanqing,Renear,1954-07-22
60479,Stein,Byoun,1953-11-20
60488,Yakkov,Staylopatis,1952-11-04
60490,Teiji,Steenbeek,1955-06-12
60501,Ranga,Badr,1953-02-11
60505,Yinghua,Birnbaum,1952-05-30
60510,Divine,Nitsche,1955-03-30
60514,Ayakannu,Vecchio,1952-02-23
60518,Ziya,Biran,1953-05-31
60521,Henk,Uhrik,1952-02-06
60522,Becky,Polupanov,1952-04-17
60551,Caolyn,Irland,1955-02-18
60597,Ute,Schlumberger,1954-04-23
60598,Izaskun,Sadowski,1953-09-05
60611,Feixiong,Baba,1952-06-26
60620,Dhritiman,Lukaszewicz,1954-06-08
60638,Makato,Alencar,1955-02-03
60642,Marek,Junet,1954-06-19
60653,Wonhee,Bamford,1955-08-29
60669,Gaetan,Antonakopoulos,1952-03-02
60673,Fay,Benantar,1953-07-09
60677,Stella,Worfolk,1954-07-06
60686,Baocai,Pocchiola,1953-10-26
60695,Masanao,Papadias,1955-12-22
60697,Gritta,Cannata,1952-02-12
60698,Kiyokazu,Plessier,1952-10-29
60705,Ekawit,Lorie,1953-10-15
60711,Mabry,Ramaiah,1952-02-18
60717,Carrsten,Sadowsky,1955-03-04
60737,Hatim,Ghazalie,1953-08-02
60742,Kristen,Juneja,1952-02-29
60751,Steve,Kalloufi,1955-08-28
60753,Kazuyasu,Krybus,1953-02-03
60764,Taizo,Stamatiou,1955-10-13
60767,Gianluca,Munos,1955-05-15
60782,Janalee,Foote,1953-06-13
60794,Sashi,Zlotek,1954-04-25
60795,Mart,Huttel,1953-04-21
60807,Parke,Angel,1954-01-29
60815,DAIDA,Oxman,1952-09-04
60817,Kousuke,Schaad,1954-08-28
60823,Kazuhiro,Parfitt,1953-07-10
60825,Berna,Nitto,1952-07-14
60831,Rildo,Peltason,1954-01-18
60834,Tzu,Tasistro,1952-06-25
60838,Insup,Serra,1955-08-15
60848,Shaowei,Blokdijk,1955-01-15
60852,Keung,Schneeberger,1955-10-09
60858,Elgin,Foote,1955-04-10
60860,Fuqing,Munch,1955-12-13
60865,Yuqun,Birge,1954-09-20
60871,Mitchel,Matzel,1955-03-19
60890,Fun,Schnabel,1952-07-20
60891,Mingzeng,DeMori,1954-10-10
60894,Lein,Fendler,1952-10-15
60902,Dekang,Lung,1953-07-31
60904,Tomokazu,Gelosh,1952-04-25
60920,Mara,Sundgren,1952-04-05
60930,Larisa,Swiss,1953-07-14
60944,Renee,Pepe,1952-02-16
60960,Chikara,Flowers,1954-09-06
60965,Conrado,Loncour,1953-11-13
60981,Yuchang,Kalorkoti,1955-04-16
60991,Ung,Murthy,1955-05-02
60998,Neelam,Norsworthy,1952-04-19
61006,Garnik,Schonegge,1955-02-26
61018,Marco,Zallocco,1954-05-26
61021,Shahab,Baar,1954-09-24
61038,Suzette,Sifakis,1955-04-30
61045,Bedir,Poujol,1954-03-25
61062,Parke,Champarnaud,1954-07-02
61071,Filipp,Tanemo,1955-12-29
61078,Jessie,Greibach,1953-06-17
61093,Kokou,Rettelbach,1955-03-21
61110,Lihong,Ghemri,1953-04-01
61118,King,Erol,1954-02-07
61119,Anyuan,Koshiba,1955-03-29
61124,Nechama,Waymire,1954-12-24
61149,Aemilian,Stranks,1953-05-29
61177,Somnath,Bednarek,1953-01-30
61179,Berni,Kaltofen,1952-10-01
61180,Nathalie,Sullins,1952-08-25
61192,Feiyu,Kamble,1952-11-02
61197,Roselyn,Cannard,1953-04-05
61208,Miomir,Hooghiemstra,1953-02-20
61210,Itzchak,Rehfuss,1952-06-29
61211,Lakshmi,Muntz,1954-01-15
61214,JoAnne,Peac,1952-10-24
61238,Kagan,Schach,1953-12-05
61244,Xiaoqiang,Peternell,1955-05-03
61256,Duro,Schaar,1952-09-05
61259,Shao,Puoti,1955-09-14
61261,Ziya,Pocchiola,1955-11-09
61264,Shuzo,Sethi,1955-09-04
61273,Manohar,Hainaut,1954-08-08
61292,Badri,Boguraev,1954-07-02
61295,Mang,Menhardt,1955-07-14
61301,Nahla,Ghandeharizadeh,1954-11-18
61306,Gro,Peot,1954-02-17
61315,Kwun,Kalloufi,1955-07-03
61322,Dayanand,Mawatari,1955-03-13
61340,Lubomir,Waeselynck,1954-11-11
61347,Aram,Gerteisen,1953-02-27
61353,Hausi,Conde,1952-09-04
61362,Ayonca,Pietracaprina,1955-10-04
61364,Gianluca,Casperson,1952-07-11
61370,Shahar,Candan,1955-09-21
61371,Akeno,Yetto,1954-10-28
61374,Taegyun,Christ,1953-07-28
61376,Guttorm,Skrikant,1955-01-23
61399,Unal,Chinen,1952-07-27
61415,Aamer,Schwartzbauer,1954-04-30
61420,Sanjoy,Cunliffe,1952-04-03
61441,Yongqiao,Jayawardene,1954-09-03
61444,Geoff,Kaiserswerth,1955-01-02
61453,Hyuncheol,Vanwelkenhuysen,1955-10-06
61460,Sanjoy,Rodham,1955-06-02
61465,Sumant,Huttel,1955-10-24
61486,Weiye,Bierman,1954-04-30
61490,Shigehiro,Dayana,1953-02-13
61511,Maha,Heping,1955-04-19
61515,Mats,Curless,1953-10-22
61537,Arto,Zuberek,1955-05-19
61539,Morris,Ghandeharizadeh,1953-09-19
61543,Gilbert,Itzigehl,1953-03-25
61554,Tianruo,Steenbeek,1953-06-23
61568,Uno,Birta,1952-05-26
61588,Doohun,Byoun,1954-11-17
61589,Chuanti,Demke,1955-08-30
61593,Masaru,Cochrane,1953-04-03
61623,Xiaoqiu,Luce,1955-05-08
61624,Doowon,Luef,1954-07-17
61625,Shugo,Rajcani,1955-05-28
61626,Mohit,Dulay,1952-09-17
61627,Uma,Beausoleil,1955-11-30
61634,Shigehito,Panwar,1952-04-13
61644,Toney,Ladret,1955-05-05
61650,Vitaly,Linnainmaa,1955-07-23
61666,Tesuro,Vasanthakumar,1954-06-20
61667,Domenico,Hasenauer,1955-11-03
61673,Krassimir,Krybus,1952-04-16
61675,Takahiro,Schwartzburd,1952-10-06
61676,Valdiodio,Argence,1952-05-24
61687,Ravishankar,Maraist,1952-06-29
61706,Stevo,Butner,1954-01-17
61709,Holgard,Schaft,1953-07-22
61711,Volkmar,Claffy,1952-06-15
61718,Yakichi,Poujol,1953-04-27
61722,Oddvar,Wendorf,1952-02-14
61732,Moie,Gini,1954-08-22
61738,Martien,Zhiwei,1953-10-19
61751,IEEE,Garrabrants,1954-03-25
61753,Pantung,Levergood,1954-10-15
61755,Trygve,Eppinger,1953-12-29
61761,Aamer,Feinberg,1953-11-25
61776,Stafford,dAstous,1953-03-09
61780,Zhilian,Billingsley,1952-11-01
61782,Guadalupe,Piancastelli,1953-05-21
61788,Frederique,Matzke,1952-10-21
61789,Ramachenga,Straney,1954-04-23
61790,Visit,Lindenbaum,1953-01-12
61805,Faiza,Gurbaxani,1954-02-09
61843,Guenter,Millington,1954-04-20
61846,Danil,Varley,1953-11-12
61856,Toney,Luby,1953-10-07
61859,Xiping,Schwaller,1955-09-28
61862,Tremaine,Dulay,1953-08-28
61864,Hironoby,Kamber,1953-08-13
61869,Manu,Hemaspaandra,1952-12-03
61879,Saniya,Steinauer,1955-03-04
61897,Jasminko,Kilgour,1952-06-22
61910,Gay,Bahk,1955-01-10
61915,Yongmin,Conta,1952-08-30
61920,Ghassan,Albarhamtoshy,1952-09-16
61941,Mohammed,Joslin,1952-03-02
61943,Gennadi,Tasistro,1955-07-09
61989,Yaghout,Vesna,1955-12-17
61992,Bilhanan,Kitsuregawa,1953-09-16
61995,Kerryn,Stellhorn,1953-01-26
61997,Maja,Yurek,1953-03-05
61998,Ute,Lunn,1955-09-25
62008,Sadun,Swan,1955-06-24
62012,Yifei,Jahnichen,1953-11-19
62025,Chirstian,Spinelli,1954-11-24
62026,Shugo,Zuberek,1952-08-25
62069,Sugwoo,Felder,1952-12-04
62080,Toshimo,Birjandi,1954-04-26
62094,Tomoyuki,Stemann,1955-11-06
62097,Krassimir,Klyachko,1954-04-25
62098,Breannda,Sommer,1953-10-29
62103,Pranas,Reinhart,1954-12-04
62107,Sakthirel,Walstra,1952-09-07
62112,Pragnesh,Servieres,1953-08-13
62129,Hongzue,Schmittgen,1955-06-22
62137,Rosalyn,Baalen,1954-09-09
62138,Dipayan,Rohrbach,1953-08-04
62155,Akemi,Basawa,1955-05-30
62174,Teunis,Denna,1955-08-27
62205,Vitaly,Brlek,1955-01-06
62208,Sachio,Grandbois,1953-02-26
62236,Aiman,Georg,1955-04-07
62243,Juichirou,Fargier,1955-11-27
62252,Mohd,Waymire,1952-03-28
62285,Chinho,Plessier,1954-07-11
62294,Jeanne,Bratsberg,1955-05-06
62298,Quingbo,Yetto,1955-11-16
62304,Kersti,Rusmann,1952-11-15
62321,Kristine,Kroha,1955-09-28
62325,Nitsan,Cummings,1953-10-18
62336,Kazunori,Vieth,1952-12-31
62350,Xiaocheng,Erde,1955-06-11
62351,Yuchang,Osgood,1955-05-29
62357,Huei,Legleitner,1954-05-09
62374,Ortrud,Oppitz,1954-01-29
62381,Fay,Pfau,1955-12-13
62382,Padma,Edelhoff,1952-09-19
62383,Khatoun,Rodier,1955-08-04
62387,Toney,Frolund,1952-09-02
62407,Stella,Oxenboll,1953-08-10
62412,Khosrow,Hennebert,1952-07-31
62427,Bedrich,Kamber,1952-04-03
62428,Guadalupe,Lortz,1954-06-30
62433,IEEE,McFarlin,1955-02-26
62437,Manohar,Takkinen,1953-08-18
62443,Conrado,Pluym,1954-08-15
62449,Jixiang,Angelov,1955-11-07
62459,Francoise,Shobatake,1955-04-08
62472,Renee,Buescher,1954-06-03
62476,Yahiko,Cooke,1952-07-30
62478,Kousuke,Markovitch,1953-11-16
62481,Gererd,Norsworthy,1953-09-25
62496,Kien,Hempstead,1952-06-01
62497,Yifei,Sinitsyn,1955-12-19
62507,Otmar,Mullainathan,1953-06-03
62513,Gil,Bojadziev,1954-04-01
62529,Piyush,Miyakawa,1954-01-06
62545,Chiranjit,Pleszkun,1954-06-05
62566,Giap,Lipner,1953-09-24
62591,Limsoon,Baja,1955-10-22
62629,Shigeaki,Ratnaker,1954-07-29
62632,Piyawadee,Chiola,1955-06-20
62637,Danae,Assaf,1953-07-19
62638,Kayoko,Erde,1952-08-19
62640,Toshimi,Smailagic,1952-11-12
62642,Oddvar,Kushner,1953-06-19
62650,Marjo,Asmuth,1953-07-05
62679,Yechezkel,Vidal,1955-02-25
62695,Guangming,Jenevein,1952-07-20
62696,Paloma,Callaway,1953-01-16
62714,Limsoon,Silva,1955-12-29
62723,Mitchel,Penttonen,1953-12-19
62733,Kshitij,Kusakari,1953-03-21
62743,Shin,Veeraraghavan,1955-06-26
62750,Achilleas,Lemarechal,1952-08-12
62758,Xiong,Kornatzky,1952-10-16
62774,Jeanna,Schlenzig,1955-11-07
62781,Marek,Pietrzykowski,1953-07-12
62793,Beshir,Klerer,1952-03-08
62799,Gretta,Murtagh,1953-12-28
62804,Emran,Bahr,1952-10-02
62811,Gadiel,Pettey,1952-04-29
62812,Chaosheng,Zyda,1954-07-16
62821,Tomokazu,Munke,1954-08-11
62836,Alagu,Ozeri,1954-12-05
62841,Xiaoheng,Cesareni,1954-12-03
62846,Menkae,Walston,1952-03-15
62847,Candido,Rijsenbrij,1952-08-21
62857,Maia,Cummings,1954-12-25
62859,Bernt,Wolniewicz,1954-08-15
62869,Syozo,Schieder,1953-10-03
62892,Gadiel,Muniz,1954-08-12
62900,Gio,Alencar,1955-02-25
62906,Alselm,McFarlin,1953-04-24
62909,Lenore,Rissland,1954-01-10
62913,Heekeun,Roisin,1952-07-16
62926,Lillian,Schoegge,1955-06-25
62930,Fumiyo,Flanders,1955-06-27
62941,Uta,Impagliazzo,1952-07-24
62957,King,Plotkin,1954-09-30
62958,Tomofumi,Magliocco,1955-02-04
62964,Duro,Schach,1954-01-30
62970,Georgy,Speek,1955-11-22
62982,Yannik,Penz,1955-01-29
62985,Juichirou,Lipner,1953-03-22
63017,Moni,Picel,1955-11-02
63019,Fayez,Basawa,1952-03-29
63021,Kamakshi,Yurov,1955-02-12
63072,Bogdan,Siegrist,1955-01-21
63076,Goetz,Veccia,1954-06-22
63077,Hyuncheol,Escriba,1953-10-23
63086,Ibibia,Bratsberg,1952-09-02
63088,Aleksander,Chepyzhov,1954-12-02
63107,Yurii,Crelier,1955-02-06
63112,Joydip,Swan,1953-02-16
63114,Danny,Cheshire,1953-11-26
63128,Zhensheng,Gulak,1952-05-24
63136,Hitofumi,Thibadeau,1952-04-08
63165,Vishwani,Khasidashvili,1954-08-27
63166,Sanjai,Baak,1955-05-10
63209,Yakkov,Eiron,1954-08-23
63220,Subir,Swiler,1953-02-01
63221,Feiyu,Zockler,1955-02-24
63230,Mart,Vecchio,1952-08-17
63232,Vidya,Reghbati,1955-06-11
63236,Shan,Barinka,1952-05-27
63246,Zdislav,Waymire,1955-06-24
63257,Elvis,Trogemann,1952-07-12
63269,Luerbio,Benzmuller,1955-10-27
63288,Stella,Zolotykh,1953-06-03
63291,Subhrajyoti,Budinsky,1953-03-21
63305,Perry,Waymire,1954-02-28
63307,Sugwoo,Herber,1955-03-27
63324,Pintsang,Leuchs,1955-01-10
63326,Filipp,Perin,1954-12-01
63329,Mart,Schaaf,1955-10-29
63331,Changho,Fadgyas,1955-08-29
63341,Akeno,Peck,1953-08-07
63343,Mark,Ananiadou,1953-04-22
